Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2211,1.0,DCE,6017.0,6061.0,5978.0,6003.0,87771,5281589170,99643,6017.0,0.12,0.12,6,10,1.0,20221114,6504.0,5542.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4368.0,4378.0,4274.0,4281.0,668083,43398455625,443956,4330.0,0.12,0.12,3,15,1.0,20221215,4804.0,3931.0,20211216,20232,210000-023000;090000-101500;103000-113000;133000-150000
al,al2211,0.9950725431152477,SHFE,18100.0,18260.0,17745.0,17865.0,287932,25878380550,181874,17975.0,0.12,0.12,4,5,5.0,20221115,19990.0,16355.0,20211116,20231,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8202.0,8333.0,8165.0,8255.0,161007,1328790771,192350,8253.0,0.1,0.1,2,10,1.0,20230113,8962.0,7482.0,20220118,20231,090000-101500;103000-113000;133000-150000
au,au2212,1.0,SHFE,385.1,386.0,384.26,385.9,87178,33591621540,140837,385.32,0.1,0.1,3,1000,0.02,20221215,415.0,353.5,20211116,20232,210000-023000;090000-101500;103000-113000;133000-150000
b,b2211,1.0,DCE,5260.0,5317.0,5225.0,5286.0,55761,2941133820,35043,5274.0,0.09,0.09,6,10,1.0,20221114,5657.0,4819.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2210,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221021,440.0,360.0,20211022,20230,090000-101500;103000-113000;133000-150000
bc,bc2212,1.0,SHFE,53500.0,53590.0,52730.0,52830.0,17386,4617702750,9441,53110.0,0.12,0.12,4,5,10.0,20221215,58530.0,47880.0,20211216,20232,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2212,1.0,SHFE,3742.0,3769.0,3707.0,3753.0,295001,11019889350,326940,3735.0,0.15,0.15,6,10,1.0,20221215,4165.0,3206.0,20201216,20232,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2777.0,2787.0,2742.0,2755.0,356826,9859468440,800061,2763.0,0.12,0.12,6,10,1.0,20230117,3001.0,2557.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,13540.0,13585.0,13195.0,13220.0,619664,8284907680,601168,13370.0,0.09,0.09,6,5,5.0,20230113,14545.0,12385.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,11720.0,11885.0,11710.0,11750.0,7164,84535200,26248,11800.0,0.12,0.12,2,5,5.0,20230113,12935.0,10575.0,20220118,20231,090000-101500;103000-113000;133000-150000
cs,cs2211,1.0,DCE,2916.0,2918.0,2868.0,2878.0,115949,3350446700,237165,2889.0,0.09,0.09,6,10,1.0,20221114,3113.0,2707.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2211,0.986919555264879,SHFE,60700.0,60770.0,59860.0,60020.0,101191,30463394300,148030,60200.0,0.12,0.12,4,5,10.0,20221115,66390.0,54320.0,20211116,20231,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,20525.0,20615.0,20175.0,20240.0,3745,76341825,3474,20385.0,0.09,0.09,6,5,5.0,20230113,22055.0,18785.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2211,1.0,DCE,8509.0,8583.0,8366.0,8430.0,292529,12377030015,172039,8462.0,0.12,0.12,6,5,1.0,20221125,9359.0,7659.0,20211126,20231,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,4290.0,4303.0,4230.0,4249.0,319883,13636297400,333038,4262.0,0.12,0.12,6,10,1.0,20230125,4678.0,3828.0,20220126,20231,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2210,1.0,DCE,1266.5,1269.5,1261.5,1267.0,1061,13429900,1161,1265.5,0.1,0.1,2,10,0.5,20221021,1328.0,1202.0,20211022,20230,090000-101500;103000-113000;133000-150000
