Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2301,1.0,DCE,5647.0,5696.0,5647.0,5680.0,102155,5799371170,101088,5677.0,0.12,0.12,6,10,1.0,20230117,6104.0,5200.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4921.0,5033.0,4913.0,4996.0,1189956,89059419120,385119,4989.0,0.12,0.12,3,15,1.0,20221215,5423.0,4437.0,20211216,202212,210000-023000;090000-101500;103000-113000;133000-150000
al,al2212,1.0,SHFE,18490.0,18945.0,18475.0,18755.0,289552,27113943875,177573,18725.0,0.12,0.12,4,5,5.0,20221215,20405.0,16695.0,20211216,202212,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8070.0,8195.0,8066.0,8099.0,166850,1357658450,157528,8137.0,0.1,0.1,2,10,1.0,20230113,8872.0,7406.0,20220118,202301,090000-101500;103000-113000;133000-150000
au,au2212,1.0,SHFE,403.3,435.28,403.3,406.72,113887,46443932780,79325,407.8,0.1,0.1,3,1000,0.02,20221215,435.32,370.82,20211116,202212,210000-023000;090000-101500;103000-113000;133000-150000
b,b2212,1.0,DCE,5279.0,5372.0,5248.0,5321.0,71353,3783873640,25900,5303.0,0.09,0.09,6,10,1.0,20221214,5748.0,4898.0,20211215,202212,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2211,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221114,440.0,360.0,20211115,202211,090000-101500;103000-113000;133000-150000
bc,bc2301,1.0,SHFE,59590.0,61510.0,59540.0,60810.0,20085,6084736200,16798,60580.0,0.12,0.12,4,5,10.0,20230116,65620.0,53690.0,20220118,202301,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2301,1.0,SHFE,3666.0,3797.0,3662.0,3781.0,491264,18279512000,342084,3720.0,0.15,0.15,6,10,1.0,20230116,4138.0,3185.0,20220316,202301,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2870.0,2889.0,2862.0,2881.0,334949,9647839850,609956,2880.0,0.12,0.12,6,10,1.0,20230117,3101.0,2643.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,13100.0,13375.0,13020.0,13300.0,719375,9506540625,510557,13215.0,0.09,0.09,6,5,5.0,20230113,14185.0,12075.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,11255.0,11325.0,11080.0,11225.0,13728,153753600,26500,11200.0,0.12,0.12,2,5,5.0,20230113,12405.0,10145.0,20220118,202301,090000-101500;103000-113000;133000-150000
cs,cs2301,1.0,DCE,3009.0,3041.0,3000.0,3040.0,151663,4587317370,221723,3024.0,0.09,0.09,6,10,1.0,20230117,3207.0,2789.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2212,1.0,SHFE,66550.0,68420.0,66460.0,67630.0,209808,70916923850,197600,67600.0,0.12,0.12,4,5,10.0,20221215,73300.0,59970.0,20211216,202212,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,19930.0,20455.0,19890.0,20335.0,4986,100642410,3456,20185.0,0.09,0.09,6,5,5.0,20230113,21660.0,18450.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2212,1.0,DCE,7800.0,8188.0,7786.0,8156.0,459247,18438848135,148156,8030.0,0.12,0.12,6,5,1.0,20221227,8532.0,6982.0,20211229,202212,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,3784.0,3964.0,3783.0,3936.0,539055,20878514140,425173,3873.0,0.12,0.12,6,10,1.0,20230125,4221.0,3455.0,20220126,202301,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2301,1.0,DCE,1235.5,1244.0,1235.0,1240.5,1403,17396945,1917,1239.5,0.1,0.1,2,10,0.5,20230117,1296.0,1173.0,20220118,202301,090000-101500;103000-113000;133000-150000
FG,FG301,1.0,CZCE,1376.0,1408.0,1375.0,1393.0,879029,1223608368,749599,1392.0,0.09,0.09,6,20,1.0,20230113,1491.0,1269.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2301,1.0,SHFE,2800.0,2926.0,2797.0,2913.0,725119,20790953720,365552,2867.0,0.15,0.15,6,10,1.0,20221222,3173.0,2442.0,20211224,202301,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2301,1.0,SHFE,3635.0,3743.0,3616.0,3720.0,557478,20606902060,735415,3696.0,0.13,0.13,6,10,1.0,20230116,4043.0,3242.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
i,i2301,1.0,DCE,667.0,720.0,667.0,708.5,1249178,87084417200,716221,697.0,0.13,0.13,6,100,0.5,20230117,748.5,600.5,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
