Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2301,0.9876775628957727,DCE,5804.0,5829.0,5741.0,5745.0,104937,6064180000,126280,5778.0,0.12,0.12,6,10,1.0,20230117,6232.0,5310.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4422.0,4430.0,4381.0,4388.0,432113,28524389340,441525,4400.0,0.12,0.12,3,15,1.0,20221215,4847.0,3966.0,20211216,202212,210000-023000;090000-101500;103000-113000;133000-150000
al,al2211,1.0,SHFE,18310.0,18390.0,18180.0,18305.0,171149,15650695700,136275,18285.0,0.12,0.12,4,5,5.0,20221115,20155.0,16490.0,20211116,202211,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8418.0,8556.0,8381.0,8549.0,180528,1532863248,176765,8491.0,0.1,0.1,2,10,1.0,20230113,9163.0,7649.0,20220118,202301,090000-101500;103000-113000;133000-150000
au,au2212,1.0,SHFE,391.5,391.5,389.84,390.18,56600,22120143200,143312,390.8,0.1,0.1,3,1000,0.02,20221215,422.6,359.98,20211116,202212,210000-023000;090000-101500;103000-113000;133000-150000
b,b2211,1.0,DCE,5626.0,5640.0,5525.0,5544.0,82569,4597457440,29448,5568.0,0.09,0.09,6,10,1.0,20221114,6091.0,5189.0,20211115,202211,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2210,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221021,440.0,360.0,20211022,202210,090000-101500;103000-113000;133000-150000
bc,bc2212,1.0,SHFE,55190.0,55240.0,54530.0,54730.0,10939,3001988400,8167,54880.0,0.12,0.12,4,5,10.0,20221215,61060.0,49950.0,20211216,202212,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2212,1.0,SHFE,3936.0,3949.0,3838.0,3852.0,375006,14629065130,364851,3901.0,0.15,0.15,6,10,1.0,20221215,4460.0,3433.0,20201216,202212,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2855.0,2864.0,2843.0,2853.0,215614,6150233060,656061,2852.0,0.12,0.12,6,10,1.0,20230117,3075.0,2621.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,13620.0,13660.0,13420.0,13510.0,466058,6294113290,549407,13505.0,0.09,0.09,6,5,5.0,20230113,14730.0,12540.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,11330.0,11540.0,11245.0,11520.0,18769,213591220,29332,11380.0,0.12,0.12,2,5,5.0,20230113,12535.0,10255.0,20220118,202301,090000-101500;103000-113000;133000-150000
cs,cs2211,1.0,DCE,2858.0,2895.0,2852.0,2890.0,122603,3525469770,168817,2875.0,0.09,0.09,6,10,1.0,20221114,3059.0,2659.0,20211115,202211,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2211,1.0,SHFE,62460.0,62540.0,61950.0,62120.0,93539,29097982550,144949,62210.0,0.12,0.12,4,5,10.0,20221115,69110.0,56540.0,20211116,202211,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,20690.0,20740.0,20325.0,20420.0,4286,87670130,3006,20455.0,0.09,0.09,6,5,5.0,20230113,22450.0,19120.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2211,1.0,DCE,8357.0,8364.0,8046.0,8133.0,323518,13238594780,135977,8184.0,0.12,0.12,6,5,1.0,20221125,9192.0,7522.0,20211126,202211,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,4040.0,4047.0,3971.0,3984.0,375609,15039633670,475124,4004.0,0.12,0.12,6,10,1.0,20230125,4453.0,3645.0,20220126,202301,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2301,1.0,DCE,1253.0,1259.5,1252.0,1255.0,979,12291910,1381,1255.5,0.1,0.1,2,10,0.5,20230117,1317.0,1192.0,20220118,202301,090000-101500;103000-113000;133000-150000
FG,FG301,1.0,CZCE,1487.0,1490.0,1454.0,1460.0,573734,845683916,806393,1474.0,0.09,0.09,6,20,1.0,20230113,1604.0,1366.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2301,1.0,SHFE,2639.0,2672.0,2611.0,2669.0,710754,18783935290,574936,2642.0,0.15,0.15,6,10,1.0,20221222,2994.0,2305.0,20211224,202301,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2301,1.0,SHFE,3692.0,3708.0,3648.0,3665.0,399268,14690403380,910431,3679.0,0.13,0.13,6,10,1.0,20230116,4084.0,3275.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
i,i2301,1.0,DCE,690.0,695.0,682.5,688.0,521735,35906308050,768358,688.0,0.13,0.13,6,100,0.5,20230117,760.5,610.5,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
IC,IC2210,1.0,CFFEX,6026.8,6048.2,5972.0,5981.2,48093,57822722480,49386,5989.6,0.14,0.14,11,200,0.2,20221021,6630.0,5424.8,20220822,202210,093000-113000;130000-150000
IF,IF2210,1.0,CFFEX,3825.8,3843.0,3771.2,3775.2,50144,57221440920,40319,3778.6,0.12,0.12,11,300,0.2,20221021,4215.6,3449.2,20220822,202210,093000-113000;130000-150000
IH,IH2210,1.0,CFFEX,2562.0,2573.6,2514.2,2515.4,31801,24204099660,33084,2518.6,0.12,0.12,11,300,0.2,20221021,2823.6,2310.4,20220822,202210,093000-113000;130000-150000
IM,IM2210,1.0,CFFEX,6477.0,6545.0,6452.4,6462.4,29061,37745193400,23707,6470.8,0.15,0.15,11,200,0.2,20221021,7140.4,5842.4,20220822,202210,093000-113000;130000-150000
j,j2301,1.0,DCE,2635.0,2685.0,2630.5,2659.0,30455,8089698850,40178,2656.0,0.2,0.2,6,100,0.5,20230117,3048.0,2253.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
jd,jd2301,1.0,DCE,4453.0,4464.0,4434.0,4456.0,59584,2652632580,145314,4451.0,0.09,0.09,2,10,1.0,20230125,4822.0,4108.0,20220126,202301,090000-101500;103000-113000;133000-150000
jm,jm2301,1.0,DCE,2037.0,2066.0,2031.0,2042.5,48589,5969727780,64364,2047.5,0.2,0.2,6,60,0.5,20230117,2355.0,1741.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
JR,JR301,1.0,CZCE,,,,,0,0,5,2858.0,0.15,0.15,2,20,1.0,20230113,3059.0,2657.0,20220118,202301,090000-101500;103000-113000;133000-150000
l,l2301,1.0,DCE,7790.0,7798.0,7718.0,7760.0,339193,13156876670,447632,7757.0,0.11,0.11,6,5,1.0,20230117,8419.0,7173.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
lh,lh2301,1.0,DCE,24000.0,24020.0,23550.0,23590.0,23023,8742537280,46138,23730.0,0.15,0.15,2,16,5.0,20230125,25830.0,22010.0,20220126,202301,090000-101500;103000-113000;133000-150000
LR,LR211,1.0,CZCE,,,,,0,0,0,2360.0,0.15,0.15,2,20,1.0,20221114,2691.0,2029.0,20211115,202211,090000-101500;103000-113000;133000-150000
lu,lu2301,1.0,SHFE,4751.0,4760.0,4584.0,4670.0,161031,7488356250,73054,4650.0,0.15,0.15,6,10,1.0,20221222,5402.0,4159.0,20211224,202301,210000-230000;090000-101500;103000-113000;133000-150000
m,m2301,1.0,DCE,4003.0,4018.0,3961.0,3988.0,1041935,41598500130,1627529,3992.0,0.1,0.1,6,10,1.0,20230117,4354.0,3710.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
MA,MA301,1.0,CZCE,2659.0,2678.0,2633.0,2674.0,1372698,3643140492,1119537,2654.0,0.08,0.08,6,10,1.0,20230113,2845.0,2471.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
ni,ni2211,1.0,SHFE,179680.0,185100.0,179680.0,184310.0,102670,18801442730,60796,183120.0,0.19,0.19,4,1,10.0,20221115,210220.0,149130.0,20211116,202211,210000-010000;090000-101500;103000-113000;133000-150000
nr,nr2212,1.0,SHFE,9695.0,9780.0,9655.0,9690.0,25638,2492304450,46578,9720.0,0.1,0.1,6,10,5.0,20221215,10425.0,8880.0,20211216,202212,210000-230000;090000-101500;103000-113000;133000-150000
OI,OI301,1.0,CZCE,11212.0,11416.0,11155.0,11358.0,454099,5125869512,198692,11288.0,0.09,0.09,6,10,1.0,20230113,11967.0,10193.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
p,p2301,1.0,DCE,7982.0,8174.0,7938.0,8140.0,899113,72543528440,461221,8068.0,0.12,0.12,6,10,2.0,20230117,8618.0,7054.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
pb,pb2211,1.0,SHFE,15280.0,15350.0,15260.0,15310.0,34758,2658446300,55510,15295.0,0.14,0.14,4,5,5.0,20221115,17155.0,13480.0,20211116,202211,210000-010000;090000-101500;103000-113000;133000-150000
PF,PF212,1.0,CZCE,7120.0,7146.0,6938.0,6992.0,226730,1589830760,306499,7012.0,0.08,0.08,6,5,2.0,20221214,7576.0,6584.0,20211215,202212,210000-230000;090000-101500;103000-113000;133000-150000
pg,pg2211,1.0,DCE,4990.0,5117.0,4990.0,5098.0,113614,11485916820,45519,5054.0,0.13,0.13,6,20,1.0,20221125,5461.0,4379.0,20211126,202211,210000-230000;090000-101500;103000-113000;133000-150000
PK,PK301,1.0,CZCE,10850.0,10928.0,10814.0,10922.0,115885,1260133490,153941,10874.0,0.08,0.08,2,5,2.0,20230113,11540.0,10028.0,20220118,202301,090000-101500;103000-113000;133000-150000
PM,PM211,1.0,CZCE,,,,,0,0,0,2940.0,0.15,0.15,2,50,1.0,20221114,3352.0,2528.0,20211115,202211,090000-101500;103000-113000;133000-150000
