Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2207,1.0,DCE,6165.0,6176.0,6105.0,6140.0,82254,5041267300,104818,6128.0,0.12,0.12,6,10,1.0,20220714,6691.0,5701.0,20210715,202207,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2206,1.0,SHFE,5104.0,5178.0,5062.0,5087.0,649719,49901013400,447195,5120.0,0.12,0.12,3,15,1.0,20220615,5677.0,4644.0,20210616,202206,210000-023000;090000-101500;103000-113000;133000-150000
al,al2204,1.0,SHFE,21880.0,22160.0,21720.0,21855.0,221513,24261915500,150311,21905.0,0.12,0.12,4,5,5.0,20220415,24115.0,19730.0,20210416,202204,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP205,1.0,CZCE,9600.0,9746.0,9412.0,9494.0,132184,12643025700,77656,9565.0,0.15,0.15,2,10,1.0,20220518,10754.0,8978.0,20210520,202205,090000-101500;103000-113000;133000-150000
au,au2206,1.0,SHFE,402.36,406.48,400.2,402.5,193134,77875581900,139748,403.22,0.1,0.1,3,1000,0.02,20220615,438.84,373.82,20210518,202206,210000-023000;090000-101500;103000-113000;133000-150000
b,b2204,1.0,DCE,5335.0,5364.0,5224.0,5350.0,44346,2346393000,16216,5291.0,0.12,0.12,6,10,1.0,20220418,5837.0,4973.0,20210416,202204,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2205,1.0,DCE,,,,410.6,0,0,0,410.6,0.4,0.4,2,500,0.05,20220518,431.1,390.1,20210520,202205,090000-101500;103000-113000;133000-150000
bc,bc2205,1.0,SHFE,64550.0,64780.0,64030.0,64140.0,10554,3399247300,10170,64410.0,0.12,0.12,4,5,10.0,20220516,70890.0,58000.0,20210518,202205,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2206,1.0,SHFE,3920.0,3964.0,3792.0,3816.0,632093,24507968000,365747,3876.0,0.15,0.15,6,10,2.0,20220615,4556.0,3506.0,20200616,202206,210000-230000;090000-101500;103000-113000;133000-150000
c,c2205,1.0,DCE,2852.0,2868.0,2830.0,2855.0,431605,12293869100,1011380,2848.0,0.12,0.12,6,10,1.0,20220518,3053.0,2655.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF205,1.0,CZCE,21420.0,21550.0,21205.0,21245.0,207213,22122101200,309781,21350.0,0.1,0.1,6,5,5.0,20220518,23310.0,19460.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ205,1.0,CZCE,12165.0,12335.0,11905.0,12105.0,10506,635822700,29646,12105.0,0.18,0.18,2,5,5.0,20220518,13350.0,10920.0,20210520,202205,090000-101500;103000-113000;133000-150000
cs,cs2205,1.0,DCE,3380.0,3400.0,3327.0,3385.0,160352,5404694200,158859,3370.0,0.12,0.12,6,10,1.0,20220518,3549.0,3149.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2204,1.0,SHFE,72390.0,72410.0,71750.0,71780.0,56960,20511257700,111596,72010.0,0.12,0.12,4,5,10.0,20220415,79340.0,64910.0,20210416,202204,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY205,1.0,CZCE,28480.0,28550.0,28190.0,28205.0,2419,342809000,3296,28345.0,0.1,0.1,6,5,5.0,20220518,31035.0,25905.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2204,1.0,DCE,9886.0,9960.0,9655.0,9673.0,121129,5931550700,82454,9793.0,0.12,0.12,6,5,1.0,20220426,11064.0,9054.0,20210428,202204,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2205,1.0,DCE,5390.0,5404.0,5130.0,5132.0,323108,17045740500,214140,5275.0,0.11,0.11,6,10,1.0,20220526,5868.0,5000.0,20210527,202205,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2205,1.0,DCE,1396.0,1400.5,1380.0,1388.0,2438,33905300,1592,1390.5,0.1,0.1,2,10,0.5,20220518,1466.0,1327.0,20210520,202205,090000-101500;103000-113000;133000-150000
FG,FG205,1.0,CZCE,1986.0,2022.0,1896.0,1903.0,651803,25538169600,216606,1959.0,0.15,0.15,6,20,1.0,20220518,2216.0,1812.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2205,1.0,SHFE,4025.0,4030.0,3873.0,3934.0,503313,19852439800,254636,3944.0,0.15,0.15,6,10,1.0,20220429,4569.0,3518.0,20210506,202205,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2205,1.0,SHFE,5100.0,5144.0,4945.0,4950.0,621201,31278919800,614022,5035.0,0.1,0.1,6,10,1.0,20220516,5539.0,4718.0,20210518,202205,210000-230000;090000-101500;103000-113000;133000-150000
i,i2205,1.0,DCE,800.0,821.5,758.0,759.5,645820,51198057600,452614,792.5,0.12,0.12,6,100,0.5,20220518,898.0,735.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
IC,IC2203,1.0,CFFEX,6423.4,6495.0,6312.0,6312.6,77472,99345124320,88107,6351.4,0.14,0.14,11,200,0.2,20220318,7089.6,5800.8,20210719,202203,093000-113000;130000-150000
