Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2207,1.0,DCE,6207.0,6292.0,6136.0,6285.0,107994,6712291100,114095,6215.0,0.12,0.12,6,10,1.0,20220714,6689.0,5699.0,20210715,202207,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2206,1.0,SHFE,4973.0,5037.0,4961.0,5016.0,466746,35039757400,432057,5004.0,0.12,0.12,3,15,1.0,20220615,5515.0,4512.0,20210616,202206,210000-023000;090000-101500;103000-113000;133000-150000
al,al2204,1.0,SHFE,21235.0,22100.0,21235.0,21960.0,190317,20633109000,129818,21680.0,0.12,0.12,4,5,5.0,20220415,23895.0,19550.0,20210416,202204,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP205,1.0,CZCE,9188.0,9400.0,9188.0,9232.0,95589,8869561800,63537,9279.0,0.18,0.18,2,10,1.0,20220518,10088.0,8422.0,20210520,202205,090000-101500;103000-113000;133000-150000
au,au2206,1.0,SHFE,393.3,394.92,390.7,391.04,154667,60761794300,131122,392.84,0.1,0.1,3,1000,0.02,20220615,430.16,366.42,20210518,202206,210000-023000;090000-101500;103000-113000;133000-150000
b,b2204,1.0,DCE,5179.0,5354.0,5116.0,5331.0,39422,2064276200,13312,5236.0,0.12,0.12,6,10,1.0,20220418,5694.0,4852.0,20210416,202204,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2205,1.0,DCE,,,,410.6,0,0,0,410.6,0.4,0.4,2,500,0.05,20220518,431.1,390.1,20210520,202205,090000-101500;103000-113000;133000-150000
bc,bc2205,1.0,SHFE,63160.0,64400.0,63030.0,64190.0,14109,4501984800,9274,63810.0,0.12,0.12,4,5,10.0,20220516,70040.0,57310.0,20210518,202205,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2206,1.0,SHFE,3528.0,3685.0,3483.0,3640.0,687181,24671167000,346575,3590.0,0.15,0.15,6,10,1.0,20220615,4092.0,3151.0,20200616,202206,210000-230000;090000-101500;103000-113000;133000-150000
c,c2205,1.0,DCE,2844.0,2871.0,2837.0,2863.0,308608,8813822100,960340,2855.0,0.12,0.12,6,10,1.0,20220518,3059.0,2659.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF205,1.0,CZCE,21015.0,21360.0,20970.0,21345.0,206498,21871947900,312770,21185.0,0.1,0.1,6,5,5.0,20220518,23025.0,19215.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ205,1.0,CZCE,11900.0,12120.0,11600.0,11850.0,25256,1490136500,29371,11800.0,0.18,0.18,2,5,5.0,20220518,13350.0,10920.0,20210520,202205,090000-101500;103000-113000;133000-150000
cs,cs2205,1.0,DCE,3319.0,3380.0,3314.0,3357.0,125615,4212793900,156747,3353.0,0.12,0.12,6,10,1.0,20220518,3560.0,3158.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2204,1.0,SHFE,71200.0,72260.0,71150.0,72090.0,69098,24761004100,105440,71660.0,0.12,0.12,4,5,10.0,20220415,78620.0,64330.0,20210416,202204,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY205,1.0,CZCE,27705.0,28190.0,27690.0,28165.0,2840,397348300,3168,27980.0,0.1,0.1,6,5,5.0,20220518,30475.0,25435.0,20210520,202205,210000-230000;090000-101500;103000-113000;133000-150000
