Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2301,1.0,DCE,5588.0,5614.0,5550.0,5578.0,134348,7499225960,179844,5581.0,0.12,0.12,6,10,1.0,20230117,6006.0,5118.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4582.0,4607.0,4571.0,4575.0,567080,39034282920,440148,4588.0,0.12,0.12,3,15,1.0,20221215,5042.0,4125.0,20211216,202212,210000-023000;090000-101500;103000-113000;133000-150000
al,al2212,0.9951833021139952,SHFE,18565.0,18595.0,18020.0,18075.0,320425,29341586475,164946,18310.0,0.12,0.12,4,5,5.0,20221215,20450.0,16735.0,20211216,202212,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8160.0,8346.0,8016.0,8322.0,298682,2446205580,169088,8190.0,0.1,0.1,2,10,1.0,20230113,8897.0,7427.0,20220118,202301,090000-101500;103000-113000;133000-150000
au,au2212,1.0,SHFE,392.7,393.8,392.52,392.78,58869,23143874580,117808,393.14,0.1,0.1,3,1000,0.02,20221215,423.82,361.04,20211116,202212,210000-023000;090000-101500;103000-113000;133000-150000
b,b2211,1.0,DCE,5584.0,5618.0,5502.0,5539.0,45048,2508597680,4087,5568.0,0.1,0.1,6,10,1.0,20221114,5975.0,5091.0,20211115,202211,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2211,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221114,440.0,360.0,20211115,202211,090000-101500;103000-113000;133000-150000
bc,bc2301,1.0,SHFE,56610.0,57160.0,55870.0,55940.0,21129,5985821100,13775,56650.0,0.12,0.12,4,5,10.0,20230116,62010.0,50740.0,20220118,202301,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2212,1.0,SHFE,3890.0,3905.0,3737.0,3760.0,432196,16502088920,275580,3818.0,0.15,0.15,6,10,1.0,20221215,4400.0,3387.0,20201216,202212,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2881.0,2881.0,2850.0,2857.0,325066,9310793910,697036,2864.0,0.12,0.12,6,10,1.0,20230117,3099.0,2641.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,12960.0,13020.0,12765.0,12855.0,573320,7390094800,585447,12890.0,0.09,0.09,6,5,5.0,20230113,14145.0,12045.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,11380.0,11430.0,11125.0,11165.0,14288,160668560,28756,11245.0,0.12,0.12,2,5,5.0,20230113,12575.0,10285.0,20220118,202301,090000-101500;103000-113000;133000-150000
cs,cs2301,1.0,DCE,2984.0,2999.0,2946.0,2951.0,187524,5580013640,289544,2975.0,0.09,0.09,6,10,1.0,20230117,3187.0,2771.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2212,1.0,SHFE,63630.0,64160.0,62740.0,62830.0,133310,42308511450,195128,63470.0,0.12,0.12,4,5,10.0,20221215,69810.0,57120.0,20211216,202212,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,19850.0,19900.0,19470.0,19650.0,4258,83520670,4022,19615.0,0.09,0.09,6,5,5.0,20230113,21575.0,18375.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2212,0.9655765920826161,DCE,7770.0,7888.0,7733.0,7855.0,290286,11348514985,179921,7818.0,0.12,0.12,6,5,1.0,20221227,8639.0,7069.0,20211229,202212,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,3880.0,3883.0,3804.0,3821.0,349090,13403007690,492881,3839.0,0.12,0.12,6,10,1.0,20230125,4306.0,3524.0,20220126,202301,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2301,1.0,DCE,1244.5,1244.5,1227.5,1237.0,1616,19958095,1061,1235.0,0.1,0.1,2,10,0.5,20230117,1307.0,1183.0,20220118,202301,090000-101500;103000-113000;133000-150000
FG,FG301,1.0,CZCE,1385.0,1403.0,1385.0,1399.0,672991,939495436,832301,1396.0,0.09,0.09,6,20,1.0,20230113,1511.0,1287.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2301,1.0,SHFE,2696.0,2708.0,2659.0,2673.0,738523,19821003340,454815,2683.0,0.15,0.15,6,10,1.0,20221222,2992.0,2303.0,20211224,202301,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2301,1.0,SHFE,3605.0,3613.0,3514.0,3530.0,580312,20624750780,921116,3554.0,0.13,0.13,6,10,1.0,20230116,4040.0,3239.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
i,i2301,1.0,DCE,640.0,645.0,618.5,624.5,935936,59236947250,788883,632.5,0.13,0.13,6,100,0.5,20230117,728.5,584.5,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
IC,IC2211,1.0,CFFEX,5946.0,5952.4,5745.8,5771.0,75059,87974502400,98258,5791.8,0.14,0.14,11,200,0.2,20221118,6586.4,5389.2,20220919,202211,093000-113000;130000-150000
IF,IF2211,1.0,CFFEX,3624.2,3627.6,3535.6,3544.6,81563,87811496400,76039,3550.6,0.12,0.12,11,300,0.2,20221118,4007.8,3279.4,20220919,202211,093000-113000;130000-150000
IH,IH2211,1.0,CFFEX,2369.2,2383.0,2322.0,2329.4,50336,35555634960,48822,2330.8,0.12,0.12,11,300,0.2,20221118,2625.0,2147.8,20220919,202211,093000-113000;130000-150000
IM,IM2211,1.0,CFFEX,6426.2,6462.6,6202.0,6224.2,51221,64956595120,49201,6250.8,0.15,0.15,11,200,0.2,20221118,7133.2,5836.4,20220919,202211,093000-113000;130000-150000
j,j2301,1.0,DCE,2540.0,2540.0,2471.5,2488.0,30531,7659452450,36827,2508.5,0.2,0.2,6,100,0.5,20230117,2937.5,2171.5,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
jd,jd2301,1.0,DCE,4306.0,4317.0,4281.0,4303.0,78102,3357734740,138659,4299.0,0.09,0.09,2,10,1.0,20230125,4675.0,3983.0,20220126,202301,090000-101500;103000-113000;133000-150000
jm,jm2301,1.0,DCE,1948.0,1963.5,1908.0,1925.0,53632,6227472180,62028,1935.0,0.2,0.2,6,60,0.5,20230117,2258.0,1669.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
JR,JR301,1.0,CZCE,,,,,0,0,5,2858.0,0.15,0.15,2,20,1.0,20230113,3059.0,2657.0,20220118,202301,090000-101500;103000-113000;133000-150000
l,l2301,1.0,DCE,7713.0,7743.0,7608.0,7734.0,461135,17669915580,445232,7663.0,0.11,0.11,6,5,1.0,20230117,8330.0,7096.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
lh,lh2301,1.0,DCE,22290.0,22330.0,21810.0,21910.0,22796,8021953280,45618,21990.0,0.15,0.15,2,16,5.0,20230125,24170.0,20590.0,20220126,202301,090000-101500;103000-113000;133000-150000
LR,LR211,1.0,CZCE,,,,,0,0,0,2360.0,0.15,0.15,2,20,1.0,20221114,2691.0,2029.0,20211115,202211,090000-101500;103000-113000;133000-150000
