Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2301,1.0,DCE,5616.0,5618.0,5574.0,5588.0,77338,4325431050,78153,5592.0,0.12,0.12,6,10,1.0,20230117,6057.0,5161.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4939.0,4991.0,4887.0,4914.0,384672,28423211910,121626,4925.0,0.12,0.12,3,15,1.0,20221215,5412.0,4428.0,20211216,202212,210000-023000;090000-101500;103000-113000;133000-150000
al,al2301,1.0,SHFE,18740.0,19135.0,18695.0,19030.0,238582,22608159150,223195,18950.0,0.12,0.12,4,5,5.0,20230116,20570.0,16830.0,20220118,202301,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8049.0,8250.0,8030.0,8158.0,140141,1142289291,137700,8151.0,0.1,0.1,2,10,1.0,20230113,8752.0,7306.0,20220118,202301,090000-101500;103000-113000;133000-150000
au,au2302,1.0,SHFE,408.56,409.04,405.82,406.56,120432,49053944440,163720,407.3,0.1,0.1,3,1000,0.02,20230215,440.46,375.2,20220118,202302,210000-023000;090000-101500;103000-113000;133000-150000
b,b2301,1.0,DCE,4969.0,5038.0,4935.0,5022.0,36520,1824233690,32546,4995.0,0.09,0.09,6,10,1.0,20230117,5394.0,4596.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2212,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221214,440.0,360.0,20211215,202212,090000-101500;103000-113000;133000-150000
bc,bc2301,1.0,SHFE,57820.0,58360.0,57500.0,58090.0,6553,1894642450,3710,57820.0,0.12,0.12,4,5,10.0,20230116,63420.0,51890.0,20220118,202301,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2301,1.0,SHFE,3432.0,3508.0,3422.0,3485.0,249763,8658855640,188409,3466.0,0.15,0.15,6,10,1.0,20230116,3931.0,3026.0,20220316,202301,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2936.0,2944.0,2902.0,2912.0,287176,8394409620,438722,2923.0,0.12,0.12,6,10,1.0,20230117,3165.0,2697.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,13170.0,13355.0,13150.0,13330.0,307761,4079372055,356896,13255.0,0.12,0.12,6,5,5.0,20230113,14330.0,12200.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,10710.0,10910.0,10710.0,10855.0,13379,144560095,26132,10805.0,0.12,0.12,2,5,5.0,20230113,11810.0,9660.0,20220118,202301,090000-101500;103000-113000;133000-150000
cs,cs2301,1.0,DCE,3159.0,3164.0,3112.0,3118.0,117567,3690416830,155901,3138.0,0.09,0.09,6,10,1.0,20230117,3356.0,2918.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2301,1.0,SHFE,64650.0,65360.0,64470.0,65080.0,98472,31935775150,147420,64860.0,0.12,0.12,4,5,10.0,20230116,71010.0,58100.0,20220118,202301,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,20365.0,20700.0,20360.0,20640.0,4024,82673080,2699,20545.0,0.09,0.09,6,5,5.0,20230113,22290.0,18980.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2301,1.0,DCE,7610.0,7744.0,7550.0,7674.0,246620,9438438195,152411,7654.0,0.12,0.12,6,5,1.0,20230125,8472.0,6932.0,20220126,202301,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,3808.0,3907.0,3782.0,3896.0,344135,13250524340,345868,3850.0,0.12,0.12,6,10,1.0,20230125,4218.0,3452.0,20220126,202301,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2301,1.0,DCE,1232.0,1248.0,1232.0,1239.5,852,10539630,2089,1237.0,0.1,0.1,2,10,0.5,20230117,1292.0,1169.0,20220118,202301,090000-101500;103000-113000;133000-150000
FG,FG301,1.0,CZCE,1410.0,1422.0,1403.0,1406.0,595732,841173584,662698,1412.0,0.09,0.09,6,20,1.0,20230113,1531.0,1303.0,20220118,202301,210000-230000;090000-101500;103000-113000;133000-150000
