Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2305,1.0,DCE,5530.0,5598.0,5530.0,5584.0,102237,5694280830,162514,5569.0,0.12,0.12,6,10,1.0,20230517,5992.0,5106.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2306,1.0,SHFE,5003.0,5046.0,4901.0,4928.0,1128205,84122236950,586489,4970.0,0.12,0.12,3,15,1.0,20230615,5498.0,4499.0,20220616,202306,210000-023000;090000-101500;103000-113000;133000-150000
al,al2303,1.0,SHFE,18930.0,18995.0,18530.0,18630.0,213684,20025450250,174921,18740.0,0.12,0.12,4,5,5.0,20230315,20835.0,17050.0,20220316,202303,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP305,1.0,CZCE,8521.0,8607.0,8520.0,8575.0,110853,949899357,188903,8569.0,0.1,0.1,2,10,1.0,20230517,9365.0,7817.0,20220519,202305,090000-101500;103000-113000;133000-150000
au,au2304,1.0,SHFE,413.4,414.68,409.74,410.76,130010,53561978160,145344,411.98,0.1,0.1,3,1000,0.02,20230417,446.0,379.94,20220316,202304,210000-023000;090000-101500;103000-113000;133000-150000
b,b2303,1.0,DCE,4888.0,4888.0,4806.0,4819.0,41359,2003619220,26033,4844.0,0.09,0.09,6,10,1.0,20230314,5270.0,4490.0,20220315,202303,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2302,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20230214,440.0,360.0,20220221,202302,090000-101500;103000-113000;133000-150000
bc,bc2304,1.0,SHFE,61470.0,61650.0,60830.0,61150.0,10884,3329191700,12028,61170.0,0.12,0.12,4,5,10.0,20230417,67240.0,55010.0,20220418,202304,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2306,1.0,SHFE,3880.0,3880.0,3771.0,3789.0,329295,12572984410,334248,3818.0,0.15,0.15,6,10,1.0,20230615,4370.0,3365.0,20210616,202306,210000-230000;090000-101500;103000-113000;133000-150000
c,c2303,1.0,DCE,2765.0,2780.0,2758.0,2769.0,273001,7558952410,151518,2768.0,0.12,0.12,6,10,1.0,20230314,2993.0,2551.0,20220315,202303,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF305,1.0,CZCE,14835.0,14860.0,14435.0,14480.0,676831,9895269220,715533,14620.0,0.07,0.07,6,5,5.0,20230517,15695.0,13915.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ305,1.0,CZCE,10340.0,10345.0,10190.0,10265.0,35764,366938640,55088,10260.0,0.12,0.12,2,5,5.0,20230517,11515.0,9415.0,20220519,202305,090000-101500;103000-113000;133000-150000
cs,cs2303,1.0,DCE,2890.0,2895.0,2877.0,2887.0,130533,3767088720,90536,2885.0,0.09,0.09,6,10,1.0,20230314,3077.0,2675.0,20220315,202303,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2303,1.0,SHFE,68640.0,68940.0,68160.0,68420.0,65780,22525170850,152323,68480.0,0.12,0.12,4,5,10.0,20230315,75320.0,61630.0,20220316,202303,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY305,1.0,CZCE,22115.0,22115.0,21515.0,21515.0,5225,113957250,3882,21810.0,0.07,0.07,6,5,5.0,20230517,23475.0,20815.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2303,1.0,DCE,8367.0,8439.0,8250.0,8435.0,257110,10697092900,171344,8321.0,0.12,0.12,6,5,1.0,20230328,9215.0,7541.0,20220329,202303,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2305,1.0,DCE,4165.0,4175.0,4090.0,4152.0,349861,14469889010,431779,4135.0,0.12,0.12,6,10,1.0,20230526,4601.0,3765.0,20220527,202305,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2303,1.0,DCE,1261.0,1272.0,1225.0,1263.0,859,10819735,721,1259.5,0.1,0.1,2,10,0.5,20230314,1341.5,1214.5,20220315,202303,090000-101500;103000-113000;133000-150000
FG,FG305,1.0,CZCE,1528.0,1545.0,1504.0,1539.0,1247958,1908127782,1008969,1529.0,0.09,0.09,6,20,1.0,20230517,1652.0,1406.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2305,1.0,SHFE,2756.0,2776.0,2742.0,2775.0,848058,23379236130,358013,2756.0,0.15,0.15,6,10,1.0,20230428,3088.0,2377.0,20220505,202305,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2305,1.0,SHFE,4158.0,4175.0,4103.0,4141.0,369888,15318948160,761770,4141.0,0.13,0.13,6,10,1.0,20230515,4605.0,3692.0,20220517,202305,210000-230000;090000-101500;103000-113000;133000-150000
i,i2305,1.0,DCE,863.5,869.0,852.5,863.5,619121,53304064700,871924,860.5,0.13,0.13,6,100,0.5,20230517,951.0,763.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
IC,IC2302,1.0,CFFEX,6352.0,6368.6,6282.4,6337.4,43404,54924188440,55328,6329.8,0.14,0.14,11,200,0.2,20230217,6995.6,5724.0,20221219,202302,093000-113000;130000-150000
IF,IF2302,1.0,CFFEX,4125.6,4126.8,4089.6,4107.6,46236,56996828160,53846,4106.0,0.12,0.12,11,300,0.2,20230217,4547.6,3720.8,20221219,202302,093000-113000;130000-150000
IH,IH2302,1.0,CFFEX,2758.2,2759.2,2740.6,2751.6,31570,26048880240,35497,2752.2,0.12,0.12,11,300,0.2,20230217,3041.4,2488.6,20221219,202302,093000-113000;130000-150000
IM,IM2302,1.0,CFFEX,7009.8,7023.8,6911.0,6977.6,34437,48014645880,37468,6968.6,0.15,0.15,11,200,0.2,20230217,7709.6,6308.0,20221219,202302,093000-113000;130000-150000
j,j2305,1.0,DCE,2805.0,2812.5,2714.0,2737.0,37727,10417396300,37679,2761.0,0.2,0.2,6,100,0.5,20230517,3217.5,2378.5,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
jd,jd2305,1.0,DCE,4338.0,4370.0,4332.0,4363.0,62770,2729452820,136670,4348.0,0.09,0.09,2,10,1.0,20230526,4669.0,3979.0,20220527,202305,090000-101500;103000-113000;133000-150000
jm,jm2305,1.0,DCE,1845.0,1866.0,1808.0,1840.0,63138,6981402210,80436,1842.5,0.2,0.2,6,60,0.5,20230517,2123.0,1570.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
JR,JR303,1.0,CZCE,,,,,0,0,0,2662.0,0.15,0.15,2,20,1.0,20230314,3035.0,2289.0,20220315,202303,090000-101500;103000-113000;133000-150000
l,l2305,1.0,DCE,8200.0,8222.0,8078.0,8142.0,369661,15056493370,382453,8146.0,0.11,0.11,6,5,1.0,20230517,8861.0,7549.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
lh,lh2303,1.0,DCE,14440.0,14545.0,14265.0,14385.0,13721,3165567440,32344,14415.0,0.15,0.15,2,16,5.0,20230328,15510.0,13220.0,20220329,202303,090000-101500;103000-113000;133000-150000
LR,LR303,1.0,CZCE,,,,,0,0,0,2360.0,0.15,0.15,2,20,1.0,20230314,2691.0,2029.0,20220315,202303,090000-101500;103000-113000;133000-150000
lu,lu2304,1.0,SHFE,4225.0,4240.0,4183.0,4208.0,56652,2387810020,18588,4214.0,0.15,0.15,6,10,1.0,20230331,4755.0,3660.0,20220401,202304,210000-230000;090000-101500;103000-113000;133000-150000
m,m2305,1.0,DCE,3840.0,3870.0,3810.0,3853.0,726217,27925463280,1299842,3845.0,0.1,0.1,6,10,1.0,20230517,4160.0,3544.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
MA,MA305,1.0,CZCE,2649.0,2653.0,2581.0,2598.0,1557361,4072499015,1374800,2615.0,0.08,0.08,6,10,1.0,20230517,2834.0,2462.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
ni,ni2303,1.0,SHFE,209850.0,219600.0,209270.0,218560.0,140772,30410935620,74862,216020.0,0.19,0.19,4,1,10.0,20230315,246210.0,174660.0,20220316,202303,210000-010000;090000-101500;103000-113000;133000-150000
nr,nr2305,1.0,SHFE,9860.0,9965.0,9720.0,9790.0,41743,4108396150,55368,9840.0,0.1,0.1,6,10,5.0,20230515,10675.0,9090.0,20220517,202305,210000-230000;090000-101500;103000-113000;133000-150000
OI,OI305,1.0,CZCE,9909.0,9984.0,9705.0,9741.0,536144,5283162976,257939,9854.0,0.09,0.09,6,10,1.0,20230517,10656.0,9076.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
p,p2305,1.0,DCE,8010.0,8040.0,7776.0,7840.0,663871,52435034920,470198,7898.0,0.12,0.12,6,10,2.0,20230517,8822.0,7218.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
pb,pb2303,1.0,SHFE,15265.0,15415.0,15265.0,15395.0,64164,4924457375,59898,15345.0,0.14,0.14,4,5,5.0,20230315,17070.0,13415.0,20220316,202303,210000-010000;090000-101500;103000-113000;133000-150000
PF,PF304,1.0,CZCE,7268.0,7270.0,7014.0,7080.0,302446,2155835088,314613,7128.0,0.08,0.08,6,5,2.0,20230417,7816.0,6792.0,20220419,202304,210000-230000;090000-101500;103000-113000;133000-150000
pg,pg2303,1.0,DCE,4820.0,4874.0,4741.0,4789.0,135005,12994871340,61531,4812.0,0.13,0.13,6,20,1.0,20230328,5301.0,4251.0,20220329,202303,210000-230000;090000-101500;103000-113000;133000-150000
PK,PK304,1.0,CZCE,10500.0,10706.0,10488.0,10688.0,106525,1130656350,95906,10614.0,0.08,0.08,2,5,2.0,20230417,11238.0,9766.0,20220419,202304,090000-101500;103000-113000;133000-150000
PM,PM303,1.0,CZCE,,,,,0,0,0,3122.0,0.15,0.15,2,50,1.0,20230314,3560.0,2684.0,20220315,202303,090000-101500;103000-113000;133000-150000
pp,pp2305,1.0,DCE,7908.0,7908.0,7763.0,7834.0,477746,18709572450,430800,7832.0,0.11,0.11,6,5,1.0,20230517,8523.0,7261.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
rb,rb2305,1.0,SHFE,4085.0,4096.0,4016.0,4074.0,1582510,64223936530,1933276,4058.0,0.13,0.13,6,10,1.0,20230515,4524.0,3627.0,20220517,202305,210000-230000;090000-101500;103000-113000;133000-150000
RI,RI303,1.0,CZCE,,,,,0,0,0,2479.0,0.15,0.15,2,20,1.0,20230314,2827.0,2131.0,20220315,202303,090000-101500;103000-113000;133000-150000
RM,RM305,1.0,CZCE,3170.0,3198.0,3143.0,3181.0,533131,1691624663,484020,3173.0,0.09,0.09,6,10,1.0,20230517,3440.0,2930.0,20220519,202305,210000-230000;090000-101500;103000-113000;133000-150000
rr,rr2304,1.0,DCE,3365.0,3393.0,3362.0,3391.0,5680,192087390,15194,3381.0,0.06,0.06,6,10,1.0,20230417,3525.0,3191.0,20220419,202304,210000-230000;090000-101500;103000-113000;133000-150000
RS,RS311,1.0,CZCE,6006.0,6059.0,5972.0,6035.0,9,54270,6,6030.0,0.2,0.2,2,10,1.0,20231114,6607.0,5405.0,20221115,202311,090000-101500;103000-113000;133000-150000
