Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2211,1.0,DCE,6017.0,6106.0,5985.0,6071.0,98975,5988963120,104489,6050.0,0.12,0.12,6,10,1.0,20221114,6498.0,5536.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2212,1.0,SHFE,4320.0,4416.0,4300.0,4385.0,813534,53239581615,430354,4362.0,0.12,0.12,3,15,1.0,20221215,4763.0,3897.0,20211216,20232,210000-023000;090000-101500;103000-113000;133000-150000
al,al2211,1.0,SHFE,17905.0,18080.0,17845.0,17990.0,220291,19797895025,179159,17970.0,0.12,0.12,4,5,5.0,20221115,19770.0,16175.0,20211116,20231,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP301,1.0,CZCE,8266.0,8298.0,8206.0,8262.0,100423,829393557,179856,8259.0,0.1,0.1,2,10,1.0,20230113,8996.0,7510.0,20220118,20231,090000-101500;103000-113000;133000-150000
au,au2212,1.0,SHFE,387.76,390.0,387.44,389.66,117404,45633331140,144035,388.68,0.1,0.1,3,1000,0.02,20221215,416.14,354.48,20211116,20232,210000-023000;090000-101500;103000-113000;133000-150000
b,b2211,1.0,DCE,5286.0,5446.0,5262.0,5425.0,69191,3696966670,38370,5343.0,0.09,0.09,6,10,1.0,20221114,5695.0,4853.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2210,1.0,DCE,,,,400.0,0,0,0,400.0,0.4,0.4,2,500,0.05,20221021,440.0,360.0,20211022,20230,090000-101500;103000-113000;133000-150000
bc,bc2212,1.0,SHFE,53370.0,54040.0,53190.0,53650.0,16624,4455602800,9133,53600.0,0.12,0.12,4,5,10.0,20221215,58420.0,47790.0,20211216,20232,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2212,1.0,SHFE,3790.0,3902.0,3780.0,3890.0,456938,17630208070,346898,3858.0,0.15,0.15,6,10,1.0,20221215,4220.0,3249.0,20201216,20232,210000-230000;090000-101500;103000-113000;133000-150000
c,c2301,1.0,DCE,2760.0,2778.0,2754.0,2766.0,267654,7403812350,799278,2766.0,0.12,0.12,6,10,1.0,20230117,2984.0,2542.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF301,1.0,CZCE,13245.0,13465.0,13245.0,13395.0,530303,7084848080,562859,13360.0,0.09,0.09,6,5,5.0,20230113,14440.0,12300.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ301,1.0,CZCE,11800.0,11835.0,11755.0,11805.0,4919,57995010,26229,11790.0,0.12,0.12,2,5,5.0,20230113,12980.0,10620.0,20220118,20231,090000-101500;103000-113000;133000-150000
cs,cs2211,1.0,DCE,2875.0,2891.0,2858.0,2873.0,105732,3041040580,239378,2876.0,0.09,0.09,6,10,1.0,20221114,3091.0,2687.0,20211115,20231,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2211,1.0,SHFE,60540.0,61210.0,60340.0,60870.0,111097,33764855050,148758,60780.0,0.12,0.12,4,5,10.0,20221115,66220.0,54180.0,20211116,20231,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY301,1.0,CZCE,20200.0,20430.0,20190.0,20310.0,3135,63640500,3470,20300.0,0.09,0.09,6,5,5.0,20230113,22020.0,18750.0,20220118,20231,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2211,1.0,DCE,8477.0,8645.0,8425.0,8572.0,276431,11776663320,166107,8520.0,0.12,0.12,6,5,1.0,20221125,9308.0,7616.0,20211126,20231,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2301,1.0,DCE,4293.0,4330.0,4256.0,4284.0,367656,15765597790,322185,4288.0,0.12,0.12,6,10,1.0,20230125,4688.0,3836.0,20220126,20231,210000-230000;090000-101500;103000-113000;133000-150000
